timestamp,value
2075,11.28
2076,11.055
2077,12.015
2078,10.74
2079,11.399999999999999
2080,10.95
2081,9.209999999999999
2082,9.375
2083,10.334999999999999
2084,10.05
2085,9.959999999999999
2086,9.524999999999999
2087,8.565
2088,8.07
2089,6.615
2090,6.915000000000001
2091,8.129999999999999
2092,8.31
2093,8.565
2094,8.31
2095,7.515
2096,6.18
2097,6.959999999999999
2098,6.540000000000001
2099,7.17
2100,6.18
2101,6.615
2102,7.785
2103,8.7
2104,7.02
2105,7.5
2106,8.504999999999999
2107,8.07
2108,7.59
2109,7.334999999999999
2110,7.095000000000001
2111,7.199999999999999
2112,6.99
2113,6.57
2114,5.1
2115,5.5200000000000005
2116,6.6899999999999995
2117,6.24
2118,5.28
2119,5.01
2120,5.34
2121,5.85
2122,5.64
2123,5.91
2124,4.425000000000001
2125,4.095
2126,7.470000000000001
2127,6.8999999999999995
2128,6.795
2129,6.51
2130,6.99
2131,3.585
2132,6.885
2133,6.615
2134,6.75
2135,6.945
2136,7.035
2137,7.245
2138,6.720000000000001
2139,7.68
2140,7.62
2141,7.574999999999999
2142,5.595
2143,6.39
2144,6.8999999999999995
2145,5.925000000000001
2146,6.195
2147,6.720000000000001
2148,6.465
2149,6.36
2150,6.449999999999999
2151,6.824999999999999
2152,6.645
2153,6.540000000000001
2154,6.285
2155,4.5
2156,6.39
2157,6.24
2158,5.58
2159,4.8149999999999995
2160,5.985
2161,6.209999999999999
2162,5.805
2163,4.29
2164,4.38
2165,3.2249999999999996
2166,3.81
2167,4.665
2168,4.8149999999999995
2169,4.125
2170,4.695
2171,4.9350000000000005
2172,5.475
2173,4.9350000000000005
2174,4.725
2175,4.92
2176,4.35
2177,3.96
2178,4.3950000000000005
2179,4.7700000000000005
2180,4.2299999999999995
2181,4.0200000000000005
2182,3.9000000000000004
2183,3.945
2184,3.93
2185,4.11
2186,4.275
2187,4.6049999999999995
2188,4.74
2189,5.055
2190,4.515
2191,4.050000000000001
2192,4.455
2193,4.59
2194,4.485
2195,5.055
2196,5.445
2197,5.025
2198,4.35
2199,3.84
2200,4.574999999999999
2201,4.755
2202,4.4399999999999995
2203,4.6049999999999995
2204,4.68
2205,4.515
2206,4.005
2207,4.71
2208,5.295
2209,4.9799999999999995
2210,5.295
2211,5.385
2212,5.655
2213,5.28
2214,5.385
2215,4.635
2216,4.050000000000001
2217,3.84
2218,3.7800000000000002
2219,4.5600000000000005
2220,4.9799999999999995
2221,5.625
2222,6.0600000000000005
2223,6.24
2224,5.9399999999999995
2225,5.415
2226,5.13
2227,4.74
